amount,transaction_hour,foreign_transaction,location_mismatch,velocity_last_24h,cardholder_age,is_fraud,device_trust_score_binned,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel
-0.8808617054444198,0.49212971230289937,0,0,0.7066133432267665,1.103676073809913,0,1,0,0,1,0,0
-0.6415932529684838,0.7810484385205877,0,0,-0.0018419838504007465,-0.9659710978043761,0,2,0,0,0,1,0
1.2157753689461523,-0.08570774013247712,1,0,2.123523997381101,1.036913261822355,0,2,0,1,0,0,0
-0.8491977934209396,-1.096923281894386,0,0,-0.710297310927568,1.4374901337477013,0,2,0,1,0,0,0
-1.041409216727652,0.49212971230289937,0,0,0.7066133432267665,1.5042529457352591,0,3,0,1,0,0,0
-1.04424479093871,-0.08570774013247712,0,0,0.7066133432267665,1.2372016977850282,0,3,0,0,0,1,0
2.3038257019320953,1.5033452540648082,0,0,-0.0018419838504007465,0.43604795393433576,0,2,0,1,0,0,0
-0.2718208731121914,-1.5303013712209184,1,0,-1.418752638004735,-0.3651057899163567,0,2,0,0,0,1,0
-0.49117279243902984,-0.9524639187855419,1,0,-1.418752638004735,0.9701504498347975,0,1,0,0,0,1,0
0.8927224499006238,1.5033452540648082,1,0,1.4150686703039337,0.9033876378472397,0,3,1,0,0,0,0
1.0646122580280881,1.21442652784712,1,0,0.7066133432267665,0.03547108200898952,0,3,1,0,0,0,0
-0.6404455205497223,-1.2413826450032301,0,0,-1.418752638004735,1.5710157577228168,0,1,0,1,0,0,0
0.30643372492855087,0.05875162297636701,0,0,0.7066133432267665,0.3692851419467781,0,3,0,0,0,0,1
0.6608129876391003,-0.3746264663501654,0,0,0.7066133432267665,-1.7003620296675108,0,1,1,0,0,0,0
0.16094176243260225,0.6365890754117435,0,0,0.7066133432267665,0.3692851419467781,0,3,1,0,0,0,0
-0.9313619318699276,0.20321098608521113,0,0,-0.710297310927568,-1.5668364056923956,0,3,0,0,0,0,1
1.40454359499658,1.6478046171736525,0,1,0.7066133432267665,0.43604795393433576,0,2,0,0,1,0,0
-0.18985927567827893,0.34767034919405526,1,0,-0.710297310927568,-1.7003620296675108,0,3,0,1,0,0,0
-0.7277406980472915,-0.6635451925678536,0,0,-0.710297310927568,-0.1648173539536836,0,1,0,0,1,0,0
-0.45815860698171246,1.5033452540648082,0,0,-1.418752638004735,-0.49863141389147214,0,2,0,0,1,0,0
-1.0846179666104396,1.6478046171736525,0,1,0.7066133432267665,-0.5653942258790299,0,1,0,0,0,1,0
-0.9648487130290879,0.7810484385205877,0,0,-1.418752638004735,0.3692851419467781,0,2,0,0,0,1,0
0.6315795677965267,-1.3858420081120744,0,0,-0.710297310927568,1.1704388857974706,0,2,0,1,0,0,0
-1.131134886406128,0.6365890754117435,0,0,-0.710297310927568,-1.3665479697297223,0,2,0,0,0,0,1
-0.4763197846668217,1.6478046171736525,0,0,1.4150686703039337,-0.6321570378665875,0,2,0,0,0,1,0
-0.2327979708742989,1.6478046171736525,0,0,-0.710297310927568,-0.9659710978043761,0,2,1,0,0,0,0
-1.0628785643256622,-0.8080045556766977,0,0,-1.418752638004735,0.5028107659218934,0,3,0,1,0,0,0
2.446026372933066,0.05875162297636701,0,0,1.4150686703039337,0.6363363898970089,0,2,0,0,1,0,0
-0.8196268052199068,0.49212971230289937,0,0,-0.0018419838504007465,0.836624825859682,0,3,0,1,0,0,0
-0.6904056376016954,-1.096923281894386,0,0,-0.710297310927568,-1.6335992176799532,0,1,0,0,0,1,0
-0.6908107196318465,-1.2413826450032301,0,0,0.7066133432267665,-0.4318686019039144,0,1,0,0,0,0,1
-0.8128754380507213,-0.3746264663501654,1,0,1.4150686703039337,-0.4318686019039144,0,1,0,0,1,0,0
-1.1293120172704478,0.05875162297636701,0,0,1.4150686703039337,1.3707273217601437,0,2,0,0,0,0,1
0.4570567264730805,-0.3746264663501654,1,0,-0.710297310927568,0.836624825859682,0,3,0,1,0,0,0
2.446026372933066,0.20321098608521113,0,0,-0.0018419838504007465,1.6377785697103746,0,3,0,0,0,0,1
-0.8224623794309648,1.3588858909559642,1,0,-0.710297310927568,0.3692851419467781,0,3,0,0,0,0,1
0.19085031899209426,-0.08570774013247712,0,0,-0.710297310927568,-1.5668364056923956,0,1,0,1,0,0,0
0.5147809157696168,-1.6747607343297626,0,0,-0.0018419838504007465,-0.03129172997856819,0,2,0,0,1,0,0
1.1616294042492845,1.21442652784712,0,0,-1.418752638004735,0.9701504498347975,0,1,0,0,0,0,1
-0.4636272143887528,1.0699671647382758,0,0,-0.710297310927568,-0.9659710978043761,0,1,0,0,0,0,1
-0.6925660750958348,1.0699671647382758,0,0,0.7066133432267665,1.5710157577228168,0,3,0,1,0,0,0
-0.6529355498127156,-0.8080045556766977,0,0,2.123523997381101,-1.5668364056923956,0,2,1,0,0,0,0
0.3842094747175683,-0.5190858294590095,0,0,-1.418752638004735,0.10223389399654723,0,1,0,0,0,0,1
0.9312052427649817,-0.6635451925678536,0,0,-0.0018419838504007465,-1.1662595337670492,0,1,0,0,0,1,0
-0.8875455589419133,0.05875162297636701,0,0,0.7066133432267665,-0.03129172997856819,0,1,0,0,1,0,0
-0.5678008098092858,0.20321098608521113,0,0,-0.710297310927568,-1.3665479697297223,0,2,0,0,0,0,1
1.6908690766417396,-0.08570774013247712,0,0,-0.710297310927568,-1.43331078171728,0,1,0,1,0,0,0
0.8661220632540327,-0.6635451925678536,0,0,-0.0018419838504007465,-1.1662595337670492,0,1,0,0,0,1,0
2.446026372933066,1.21442652784712,0,0,0.7066133432267665,1.303964509772586,0,2,0,1,0,0,0
0.5743954878735252,1.3588858909559642,0,0,-1.418752638004735,0.5028107659218934,0,1,0,0,0,0,1
-0.5240519505529635,0.7810484385205877,0,0,-1.418752638004735,0.10223389399654723,0,1,0,0,0,1,0
-0.0457175866161673,0.49212971230289937,0,0,-0.0018419838504007465,-0.03129172997856819,0,2,0,0,1,0,0
0.18349132877768198,-0.23016710324132125,0,0,1.4150686703039337,0.5695735779094512,0,1,0,0,1,0,0
-1.0318222753474084,0.49212971230289937,0,0,-0.0018419838504007465,-1.7003620296675108,0,2,0,0,1,0,0
-0.1755463772796055,0.20321098608521113,0,0,-1.418752638004735,-1.5000735937048377,0,1,1,0,0,0,0
0.37036917202073805,-1.3858420081120744,0,0,1.4150686703039337,-0.8992082858168184,0,1,0,1,0,0,0
-0.9086098245097722,1.21442652784712,0,1,-0.0018419838504007465,0.9033876378472397,0,2,0,0,0,0,1
0.7123934328116779,-1.5303013712209184,0,0,-0.0018419838504007465,-0.3651057899163567,0,3,0,0,0,1,0
-0.06597168812372395,-1.3858420081120744,0,0,1.4150686703039337,-0.5653942258790299,0,2,0,1,0,0,0
2.446026372933066,-1.2413826450032301,0,0,-0.710297310927568,-0.4318686019039144,0,3,0,0,0,0,1
-1.0784742224864807,1.3588858909559642,0,0,0.7066133432267665,-1.5000735937048377,0,3,1,0,0,0,0
-0.75643400851633,-1.096923281894386,0,0,-1.418752638004735,0.3692851419467781,0,3,0,0,0,0,1
-0.012905942173925634,-0.3746264663501654,0,0,-0.0018419838504007465,0.03547108200898952,0,3,0,1,0,0,0
-0.7036383172532991,1.0699671647382758,0,0,0.7066133432267665,-0.0980545419661259,0,2,0,0,0,0,1
0.3918385196187481,-1.5303013712209184,1,0,-0.710297310927568,-1.2997851577421646,0,2,0,0,0,1,0
0.5981603003090583,-0.08570774013247712,0,1,1.4150686703039337,1.2372016977850282,0,3,1,0,0,0,0
-0.9996857676220854,-1.096923281894386,0,0,-0.0018419838504007465,0.23575951797166264,0,2,0,0,0,1,0
-0.25467240050246015,-1.096923281894386,0,0,-1.418752638004735,-0.2315801659412413,0,3,1,0,0,0,0
-0.2669598887503778,1.5033452540648082,0,0,-0.0018419838504007465,0.16899670598410493,0,2,1,0,0,0,0
-0.571041466050495,-1.6747607343297626,0,0,-0.710297310927568,-0.3651057899163567,0,3,0,0,0,0,1
2.152392536327264,-1.2413826450032301,0,0,1.4150686703039337,0.43604795393433576,0,2,0,0,0,1,0
1.0045250902223364,1.21442652784712,0,0,-0.0018419838504007465,-0.5653942258790299,0,1,1,0,0,0,0
0.32074662332722426,1.6478046171736525,0,0,1.4150686703039337,0.03547108200898952,0,2,1,0,0,0,0
0.39143343758859694,-0.08570774013247712,0,0,-0.0018419838504007465,-0.8324454738292607,0,1,0,0,0,0,1
-0.37842496071363124,-0.08570774013247712,0,0,0.7066133432267665,0.9033876378472397,0,1,0,1,0,0,0
1.9534297458513656,0.49212971230289937,0,0,-1.418752638004735,0.30252232995922035,0,3,0,1,0,0,0
0.3102820042149866,1.6478046171736525,0,0,-0.710297310927568,1.036913261822355,0,2,0,0,1,0,0
0.4554363983524759,0.6365890754117435,0,0,1.4150686703039337,-1.233022345754607,0,3,0,0,1,0,0
1.2729594488691538,1.21442652784712,0,1,-1.418752638004735,-1.5668364056923956,0,2,1,0,0,0,0
-0.7419185691025811,-0.3746264663501654,0,0,-0.710297310927568,0.5695735779094512,0,2,0,1,0,0,0
0.8684850417632478,0.6365890754117435,0,0,-0.0018419838504007465,0.7698620138721243,0,2,1,0,0,0,0
-0.8671564300909731,0.6365890754117435,0,1,2.123523997381101,-1.032733909791934,0,2,0,0,0,1,0
-0.6162756260840381,0.7810484385205877,0,0,1.4150686703039337,0.6363363898970089,0,3,0,1,0,0,0
-0.6342342627540717,-1.5303013712209184,0,1,-1.418752638004735,1.7045413816979322,0,3,0,1,0,0,0
2.446026372933066,-1.2413826450032301,1,0,-0.710297310927568,1.4374901337477013,0,2,0,1,0,0,0
1.2284679392242213,0.9255078016294318,1,0,-0.710297310927568,1.103676073809913,0,2,0,0,1,0,0
0.33674736351819384,-0.23016710324132125,0,0,0.7066133432267665,1.7045413816979322,0,3,0,0,0,0,1
0.4468621620476102,0.6365890754117435,0,0,-0.0018419838504007465,0.5028107659218934,0,2,0,0,0,0,1
-0.12767918405007997,-0.08570774013247712,0,0,-0.0018419838504007465,-0.2315801659412413,0,2,0,0,1,0,0
2.4406759144514862,-1.5303013712209184,0,0,-0.710297310927568,-1.43331078171728,0,2,0,0,1,0,0
-0.2978811503852476,-0.9524639187855419,0,0,-0.0018419838504007465,0.23575951797166264,0,1,0,0,1,0,0
-0.5491670364223337,-0.5190858294590095,0,0,-0.0018419838504007465,0.7030992018845666,0,2,0,0,0,0,1
-0.914821082305423,-1.096923281894386,0,1,1.4150686703039337,-0.6989198498541452,0,2,1,0,0,0,0
0.743652262805007,1.0699671647382758,0,0,-0.710297310927568,-0.8324454738292607,0,2,0,0,1,0,0
0.4802139158633868,1.21442652784712,0,1,-0.710297310927568,-1.2997851577421646,0,3,1,0,0,0,0
-0.541605505192846,-0.5190858294590095,0,0,0.7066133432267665,0.43604795393433576,0,3,1,0,0,0,0
-1.1001461110995663,1.5033452540648082,0,0,-0.710297310927568,-1.6335992176799532,0,1,0,0,0,1,0
1.0883095567919292,-0.6635451925678536,0,0,-0.710297310927568,1.303964509772586,0,2,0,0,0,0,1
-1.117159556365914,1.0699671647382758,0,0,-0.710297310927568,-1.43331078171728,0,1,1,0,0,0,0
0.34707695528704774,-0.6635451925678536,0,0,-0.710297310927568,1.2372016977850282,0,2,0,0,0,0,1
2.446026372933066,1.3588858909559642,0,0,-0.710297310927568,1.2372016977850282,0,2,0,0,0,0,1
-0.4315582203351214,1.21442652784712,0,0,0.7066133432267665,0.836624825859682,0,1,0,0,0,1,0
-0.8056514751796926,1.5033452540648082,0,0,-0.0018419838504007465,-0.765682661841703,0,3,0,0,0,0,1
0.35187042597716955,-0.9524639187855419,0,0,-0.0018419838504007465,1.036913261822355,0,1,1,0,0,0,0
0.9335007076025046,-1.3858420081120744,0,0,-1.418752638004735,-1.6335992176799532,0,2,0,1,0,0,0
-0.1703478245593326,-1.096923281894386,1,0,-0.0018419838504007465,-0.1648173539536836,0,2,1,0,0,0,0
2.446026372933066,-0.5190858294590095,0,0,0.7066133432267665,0.16899670598410493,0,1,1,0,0,0,0
-1.066659329940406,-0.8080045556766977,0,0,-1.418752638004735,0.16899670598410493,0,3,0,0,0,0,1
-0.27708693950415614,-1.2413826450032301,0,0,-0.710297310927568,-0.3651057899163567,0,3,1,0,0,0,0
0.40912201957186295,-0.8080045556766977,1,0,-0.0018419838504007465,-0.0980545419661259,0,1,0,1,0,0,0
1.281331144158944,-1.096923281894386,0,0,-0.710297310927568,-0.298342977928799,0,2,0,0,0,0,1
-0.8910562698698898,-0.23016710324132125,0,0,1.4150686703039337,-0.49863141389147214,0,3,0,0,1,0,0
0.8247361825069254,0.34767034919405526,0,0,-0.0018419838504007465,-0.8992082858168184,0,3,1,0,0,0,0
-0.1534018929646769,-1.5303013712209184,0,0,-0.710297310927568,0.7698620138721243,0,1,1,0,0,0,0
-0.5173005833837779,0.05875162297636701,0,1,-0.710297310927568,0.43604795393433576,0,1,0,0,0,1,0
-0.9595151329654314,1.3588858909559642,0,0,1.4150686703039337,0.43604795393433576,0,2,0,0,1,0,0
1.3050284429227852,0.49212971230289937,0,0,-0.0018419838504007465,-0.9659710978043761,0,1,0,0,1,0,0
-0.923192777595213,-0.8080045556766977,0,0,-0.0018419838504007465,1.303964509772586,0,3,0,1,0,0,0
-0.6805486415346845,-0.6635451925678536,0,1,2.123523997381101,-0.2315801659412413,0,2,0,0,1,0,0
-0.7148455867541471,-0.9524639187855419,0,0,-0.710297310927568,0.16899670598410493,0,3,0,0,0,1,0
1.3615373861288682,1.6478046171736525,0,0,-0.0018419838504007465,0.16899670598410493,0,3,0,1,0,0,0
0.2261599692869346,-0.8080045556766977,0,0,-1.418752638004735,1.103676073809913,0,2,0,0,1,0,0
0.8047521356861362,0.7810484385205877,0,0,-0.710297310927568,-1.7003620296675108,0,1,0,1,0,0,0
-0.780738930325398,1.3588858909559642,0,0,1.4150686703039337,-0.1648173539536836,0,1,0,0,1,0,0
0.06041390528342951,1.3588858909559642,0,1,-0.710297310927568,-1.43331078171728,0,2,0,0,1,0,0
-0.10053868802995398,1.0699671647382758,1,0,0.7066133432267665,0.5695735779094512,0,1,0,0,1,0,0
1.0426028010565431,-0.8080045556766977,0,0,-0.0018419838504007465,1.2372016977850282,0,2,1,0,0,0,0
1.743394713218003,-1.3858420081120744,0,0,1.4150686703039337,-1.43331078171728,0,1,0,0,1,0,0
-1.11628187863392,-1.096923281894386,0,0,-0.0018419838504007465,-0.8992082858168184,0,2,1,0,0,0,0
0.2310884673204402,-1.6747607343297626,1,1,-0.710297310927568,0.3692851419467781,1,1,0,0,0,0,1
-1.0664567889253305,0.34767034919405526,0,0,0.7066133432267665,1.036913261822355,0,2,0,0,0,1,0
-0.1637989984052226,-1.3858420081120744,0,0,0.7066133432267665,0.03547108200898952,0,1,0,1,0,0,0
-0.7189639207273503,-0.6635451925678536,0,0,-0.0018419838504007465,-0.1648173539536836,0,1,0,1,0,0,0
-0.6858822215983411,-0.5190858294590095,0,0,-0.0018419838504007465,-1.5668364056923956,0,2,0,0,0,0,1
-0.6020977550287484,0.34767034919405526,1,0,-1.418752638004735,-1.7003620296675108,0,3,0,0,1,0,0
0.04886906742412217,-0.3746264663501654,0,0,-0.0018419838504007465,0.16899670598410493,0,2,0,0,0,1,0
-0.6370698369651295,-1.5303013712209184,0,0,1.4150686703039337,1.2372016977850282,0,2,0,0,0,0,1
0.472247302603748,1.0699671647382758,0,0,-0.0018419838504007465,-0.298342977928799,0,2,0,0,0,0,1
-0.5011648158494244,-1.096923281894386,0,0,-1.418752638004735,-1.43331078171728,0,2,0,1,0,0,0
-1.0451224686707041,0.9255078016294318,0,0,1.4150686703039337,1.103676073809913,0,2,1,0,0,0,0
0.7298794737798683,0.05875162297636701,0,1,-1.418752638004735,-0.3651057899163567,0,3,1,0,0,0,0
-0.7221370632968674,-0.23016710324132125,1,0,-0.0018419838504007465,-0.9659710978043761,0,3,0,0,1,0,0
-0.4420903531190509,-1.6747607343297626,0,0,0.7066133432267665,0.10223389399654723,0,1,0,0,1,0,0
0.2744322445466113,1.3588858909559642,0,0,-0.0018419838504007465,-1.032733909791934,0,3,0,0,0,0,1
-0.6399729248478794,0.34767034919405526,0,1,-0.0018419838504007465,-0.765682661841703,0,2,0,0,1,0,0
-1.0603805584730635,0.7810484385205877,1,0,1.4150686703039337,0.7698620138721243,0,1,1,0,0,0,0
-0.562062147715478,0.49212971230289937,0,1,-0.710297310927568,0.5695735779094512,0,1,0,0,0,1,0
2.381466424377729,-0.5190858294590095,0,0,-0.0018419838504007465,1.4374901337477013,0,2,0,1,0,0,0
0.11631522544428587,-1.6747607343297626,0,0,-1.418752638004735,1.2372016977850282,0,2,1,0,0,0,0
0.22163655328358037,-0.23016710324132125,0,0,-1.418752638004735,-0.6989198498541452,0,1,0,0,1,0,0
0.08465131342080566,-0.5190858294590095,0,0,-1.418752638004735,0.7030992018845666,0,3,0,1,0,0,0
-0.8614852816688572,1.5033452540648082,1,0,-1.418752638004735,-0.765682661841703,0,1,0,1,0,0,0
-0.47267404639546146,-0.23016710324132125,0,0,-0.710297310927568,0.3692851419467781,0,3,0,0,0,0,1
0.5581246929957882,0.05875162297636701,0,0,1.4150686703039337,-0.6989198498541452,0,2,0,0,1,0,0
-1.001238582070998,-1.5303013712209184,0,0,-0.0018419838504007465,0.43604795393433576,0,2,0,0,0,0,1
-0.7355722839635467,0.20321098608521113,0,0,1.4150686703039337,0.9033876378472397,0,3,0,1,0,0,0
-0.7381378034878372,-0.9524639187855419,0,0,-0.0018419838504007465,-0.4318686019039144,0,1,0,0,0,0,1
-0.4437106812396555,-0.6635451925678536,0,0,1.4150686703039337,0.7030992018845666,0,3,0,0,1,0,0
2.446026372933066,0.7810484385205877,1,0,1.4150686703039337,0.836624825859682,0,3,1,0,0,0,0
-1.0462026874177737,0.49212971230289937,0,0,-1.418752638004735,0.3692851419467781,0,1,0,0,0,1,0
-0.24245242592623428,1.21442652784712,0,0,-0.710297310927568,-1.0994967217794915,0,1,1,0,0,0,0
-0.8909212425265061,-0.08570774013247712,0,0,0.7066133432267665,-0.6989198498541452,0,2,0,1,0,0,0
2.446026372933066,-0.23016710324132125,0,0,-1.418752638004735,-1.43331078171728,0,2,1,0,0,0,0
-0.9849677871932608,-0.9524639187855419,0,0,-0.0018419838504007465,-0.4318686019039144,0,2,0,0,0,0,1
-0.5030551986567964,-1.3858420081120744,0,1,-1.418752638004735,0.03547108200898952,0,3,0,0,1,0,0
0.496012115039281,0.20321098608521113,0,0,2.831979324458268,1.103676073809913,0,2,1,0,0,0,0
0.3505876662150243,-1.5303013712209184,0,1,-0.0018419838504007465,1.5710157577228168,0,1,1,0,0,0,0
-0.4634246733736772,-0.23016710324132125,1,0,-0.0018419838504007465,-0.4318686019039144,0,3,0,0,1,0,0
-0.6141151885898987,1.3588858909559642,0,0,-1.418752638004735,-0.8992082858168184,0,1,0,0,0,0,1
-0.5152076595613304,-1.3858420081120744,0,0,-0.0018419838504007465,-0.49863141389147214,0,1,0,0,0,1,0
-0.7581893639803182,0.7810484385205877,0,0,1.4150686703039337,1.1704388857974706,0,1,1,0,0,0,0
-0.8518308266169218,-1.6747607343297626,0,0,0.7066133432267665,1.5710157577228168,0,3,0,1,0,0,0
-0.3293425213936522,1.6478046171736525,0,0,-0.0018419838504007465,-0.765682661841703,0,3,0,0,0,0,1
-0.7511004284526736,-1.6747607343297626,0,1,-0.0018419838504007465,0.7698620138721243,0,2,0,0,0,0,1
-0.7192339754141177,-0.08570774013247712,0,1,0.7066133432267665,0.03547108200898952,0,1,1,0,0,0,0
0.1683682663187063,0.34767034919405526,0,0,0.7066133432267665,1.036913261822355,0,1,0,0,1,0,0
2.446026372933066,-1.096923281894386,0,0,-1.418752638004735,-0.6321570378665875,0,2,1,0,0,0,0
-0.006492143363199248,-0.9524639187855419,0,0,-0.710297310927568,-1.0994967217794915,0,1,1,0,0,0,0
-1.0337801718264725,0.49212971230289937,0,0,-0.0018419838504007465,0.6363363898970089,0,1,0,0,1,0,0
-1.0356030409621524,-0.08570774013247712,0,0,-0.710297310927568,0.9033876378472397,0,2,0,1,0,0,0
2.446026372933066,-0.08570774013247712,0,0,0.7066133432267665,-1.43331078171728,0,2,0,0,1,0,0
-0.7023555574911539,-1.3858420081120744,0,0,-0.710297310927568,1.6377785697103746,0,2,1,0,0,0,0
-1.0137286113339912,1.5033452540648082,0,0,-0.710297310927568,1.5710157577228168,0,3,0,0,0,1,0
-0.020534987075105274,-1.5303013712209184,0,0,-0.710297310927568,1.4374901337477013,0,3,0,0,1,0,0
0.05643059865361002,-0.8080045556766977,0,1,2.831979324458268,0.03547108200898952,1,1,0,1,0,0,0
0.13947241483459216,-1.5303013712209184,0,0,0.7066133432267665,0.10223389399654723,0,1,0,0,1,0,0
-0.7529908112600455,1.21442652784712,1,0,0.7066133432267665,-1.5000735937048377,0,2,0,0,1,0,0
-1.1126361403625595,-0.8080045556766977,0,0,-0.0018419838504007465,-1.2997851577421646,0,2,0,0,0,0,1
2.446026372933066,-0.23016710324132125,0,0,2.831979324458268,-1.233022345754607,0,1,0,0,0,0,1
-0.7800637936084794,-0.23016710324132125,0,0,2.831979324458268,-0.765682661841703,0,2,1,0,0,0,0
0.23858248487823605,0.20321098608521113,0,0,-0.0018419838504007465,0.9701504498347975,0,3,1,0,0,0,0
0.35916190251989005,-1.3858420081120744,0,0,-1.418752638004735,0.16899670598410493,0,1,0,0,1,0,0
0.013154335099130674,0.20321098608521113,1,0,0.7066133432267665,0.836624825859682,0,1,0,0,0,1,0
-0.6750800341276442,-0.23016710324132125,0,0,-0.710297310927568,-1.1662595337670492,0,3,1,0,0,0,0
-0.7468470671360866,-1.2413826450032301,0,0,-1.418752638004735,-0.4318686019039144,0,1,0,0,1,0,0
-0.02465332104830855,0.6365890754117435,0,0,0.7066133432267665,-1.7003620296675108,0,1,0,0,1,0,0
1.312252405793814,0.49212971230289937,0,0,-0.0018419838504007465,-1.2997851577421646,0,2,0,0,1,0,0
2.4325067601767723,-1.3858420081120744,1,0,-1.418752638004735,0.5028107659218934,1,1,0,0,1,0,0
-0.9950948379470391,-0.3746264663501654,0,0,-0.0018419838504007465,1.3707273217601437,0,3,0,0,1,0,0
-0.9267034885231896,1.21442652784712,0,0,-0.0018419838504007465,-1.0994967217794915,0,2,0,0,0,0,1
2.387745195845072,0.34767034919405526,0,0,-0.710297310927568,0.9701504498347975,0,3,0,1,0,0,0
0.48980085724363037,-0.6635451925678536,0,0,-0.0018419838504007465,1.4374901337477013,0,1,0,1,0,0,0
1.4762431143333308,0.7810484385205877,0,0,-1.418752638004735,-1.3665479697297223,0,2,0,0,1,0,0
-0.8559491605901252,-1.3858420081120744,0,0,-0.710297310927568,-0.0980545419661259,0,2,1,0,0,0,0
-0.05476441862287596,-0.8080045556766977,0,0,2.831979324458268,-0.9659710978043761,0,1,0,0,0,1,0
0.3366123361748103,-0.3746264663501654,0,0,-1.418752638004735,0.9033876378472397,0,2,0,0,1,0,0
0.2539756020239791,1.0699671647382758,0,0,-0.0018419838504007465,0.9701504498347975,0,2,0,0,0,1,0
-0.4937383119633204,-0.5190858294590095,0,0,-0.710297310927568,0.836624825859682,0,2,0,0,0,0,1
-1.1122985720041003,0.20321098608521113,0,0,-0.0018419838504007465,-0.8324454738292607,0,3,0,1,0,0,0
-0.06840218030463084,1.5033452540648082,0,0,1.4150686703039337,-1.032733909791934,0,3,0,0,0,0,1
-0.7764855690088112,0.20321098608521113,0,0,-0.0018419838504007465,-0.9659710978043761,0,2,1,0,0,0,0
-0.4040801559565363,-0.23016710324132125,0,0,0.7066133432267665,-0.49863141389147214,0,3,1,0,0,0,0
2.446026372933066,-1.6747607343297626,0,0,1.4150686703039337,1.036913261822355,0,2,0,0,1,0,0
-0.5123045716785807,-1.2413826450032301,0,0,-0.710297310927568,0.10223389399654723,0,3,1,0,0,0,0
1.0943857872441962,-0.9524639187855419,1,0,2.123523997381101,-0.49863141389147214,0,1,1,0,0,0,0
-0.8772159671730596,1.3588858909559642,0,0,-0.710297310927568,0.16899670598410493,0,2,0,0,0,0,1
0.22528229155494053,1.3588858909559642,0,0,0.7066133432267665,1.2372016977850282,0,2,0,0,0,1,0
2.446026372933066,-1.096923281894386,0,0,1.4150686703039337,0.5695735779094512,0,2,0,1,0,0,0
-1.0005634453540795,-1.3858420081120744,1,0,-1.418752638004735,-0.2315801659412413,0,3,1,0,0,0,0
-1.1210078356523496,-1.5303013712209184,0,0,0.7066133432267665,-0.6989198498541452,0,1,1,0,0,0,0
-0.44033499765506273,-1.3858420081120744,0,0,1.4150686703039337,0.7030992018845666,0,3,0,0,0,0,1
-1.0129859609453808,-0.5190858294590095,0,0,-0.0018419838504007465,-0.3651057899163567,0,1,0,1,0,0,0
0.5457021774044867,0.9255078016294318,0,0,-0.710297310927568,0.9033876378472397,0,2,0,0,0,0,1
1.8581679550941574,0.9255078016294318,0,0,2.123523997381101,-1.7003620296675108,0,1,0,0,0,1,0
-0.43938980625137675,0.6365890754117435,0,0,-0.710297310927568,1.303964509772586,0,2,0,0,0,0,1
-0.7673037096587187,0.7810484385205877,0,0,-0.710297310927568,1.7045413816979322,0,1,0,1,0,0,0
-0.4385796421910744,-0.23016710324132125,0,1,1.4150686703039337,0.7030992018845666,0,1,0,1,0,0,0
0.4308614218566406,-0.08570774013247712,0,0,-0.0018419838504007465,-0.0980545419661259,0,3,1,0,0,0,0
-1.1200626442486639,-1.3858420081120744,0,0,-1.418752638004735,-0.6989198498541452,0,2,0,0,0,1,0
-0.04922829754414385,0.7810484385205877,0,0,-1.418752638004735,0.43604795393433576,0,2,0,0,1,0,0
0.023483926867984572,1.6478046171736525,0,0,-0.710297310927568,-0.0980545419661259,0,2,1,0,0,0,0
0.10267746376253098,-0.9524639187855419,0,0,-0.710297310927568,-0.298342977928799,0,2,0,0,0,0,1
-0.7943766920071529,-0.8080045556766977,0,0,-0.0018419838504007465,-1.5668364056923956,0,3,0,0,0,0,1
0.3902857051698353,-1.6747607343297626,0,0,2.831979324458268,-1.5668364056923956,1,1,0,1,0,0,0
-1.0146738027376774,-0.9524639187855419,0,0,-0.710297310927568,-1.032733909791934,0,1,0,1,0,0,0
-0.8610801996387061,0.7810484385205877,0,0,0.7066133432267665,1.103676073809913,0,1,0,1,0,0,0
1.4201392531573989,0.05875162297636701,0,0,-0.710297310927568,1.7045413816979322,0,1,0,0,1,0,0
0.49992790799740866,1.3588858909559642,0,0,-0.710297310927568,-1.43331078171728,0,3,0,0,1,0,0
-1.1143239821548558,0.9255078016294318,0,0,0.7066133432267665,1.1704388857974706,0,3,1,0,0,0,0
-0.7841821275816827,-0.8080045556766977,0,0,2.123523997381101,-0.0980545419661259,0,2,0,0,1,0,0
-0.8378554965767078,0.9255078016294318,0,0,-0.710297310927568,0.7698620138721243,0,2,0,1,0,0,0
-0.7473196628379296,-0.5190858294590095,0,0,0.7066133432267665,-0.6989198498541452,0,1,1,0,0,0,0
-0.7854648873438279,-1.3858420081120744,0,0,0.7066133432267665,0.3692851419467781,0,1,1,0,0,0,0
-1.0526839999001918,1.5033452540648082,0,0,-0.710297310927568,0.16899670598410493,0,3,0,0,0,1,0
-0.38470373218097376,-0.08570774013247712,0,0,2.123523997381101,-1.3665479697297223,0,3,0,0,1,0,0
0.4723823299471316,1.0699671647382758,1,0,-0.0018419838504007465,-0.298342977928799,0,3,0,0,0,0,1
0.0030272843453523516,1.6478046171736525,0,0,-0.710297310927568,-1.1662595337670492,0,2,0,0,0,0,1
0.22676759233216134,0.7810484385205877,0,0,-0.0018419838504007465,-1.0994967217794915,0,3,0,0,0,1,0
-1.028311564419432,-0.6635451925678536,0,0,-0.710297310927568,-0.8324454738292607,0,3,0,1,0,0,0
